post_id,thread_id,user_id,created_at,text,is_reply,topic_category,user_id_hashed
post_008856,thread_03086,user_0241,2024-03-20 04:55:01,Corporate merger between Microsoft and Whole Foods announced,False,economics,33ad7943fdd11301
post_008857,thread_03087,user_0030,2024-03-20 05:06:35,Finally some good news - Climate policy debate intensifies in Middle East. Mark my words.,False,politics,438ab81f0804e929
post_008858,thread_03087,user_0243,2024-03-20 05:17:20,Change my mind: Iran nuclear program raises concerns in Asia Pacific,True,geopolitics,dcb001ac20da19d4
post_008859,thread_03087,user_0048,2024-03-20 05:42:22,Electric vehicle sales surge in Southeast Asia,True,tech,58d9d2f03715b5a7
post_008860,thread_03087,user_0100,2024-03-20 05:59:31,This aged well... Cancel culture discussion focuses on influencer,True,culture,7b020d2e29ab6947
post_008861,thread_03088,user_0212,2024-03-20 06:14:50,Thread: Housing market cools in Asia Pacific,False,economics,4a455f9c04702ccb
post_008862,thread_03089,user_0134,2024-03-20 06:18:48,Trade war between China and China escalates,False,economics,eed0a46550897707
post_008863,thread_03090,user_0161,2024-03-20 06:28:35,Nobody is talking about how Climate policy debate intensifies in Southeast Asia,False,politics,24d34b44b9ce90b9
post_008864,thread_03090,user_0216,2024-03-20 06:31:40,Syria conflict enters new phase with Turkey involvement,True,geopolitics,e6bf19b7faf0dbda
post_008865,thread_03090,user_0110,2024-03-20 06:40:55,Streaming platform OpenAI releases reality show,True,culture,2af1739981dd3b03
post_008866,thread_03091,user_0246,2024-03-20 06:45:52,Taylor Swift controversy sparks online debate,False,culture,28b673bd0664ebac
post_008867,thread_03092,user_0197,2024-03-20 06:48:28,Israel and Palestine negotiations stall over settlements. Not surprised.,False,geopolitics,af1c474b0da0cb3b
post_008868,thread_03092,user_0201,2024-03-20 06:51:48,Tech workers strike at Google over human rights violations,True,tech,cd42e9f21425edfb
post_008869,thread_03092,user_0218,2024-03-20 07:03:32,Finally some good news - NATO expansion continues to be debated in Japan,True,geopolitics,460a41afcaf1d111
post_008870,thread_03092,user_0206,2024-03-20 07:08:00,Cybersecurity breach at Microsoft affects millions,True,tech,5370d0be6e932d93
post_008871,thread_03093,user_0234,2024-03-20 07:32:46,Banking crisis affects Latin America economy,False,economics,62f783f20d8a7eff
post_008872,thread_03094,user_0207,2024-03-20 07:44:54,Book bans debated in New York schools,False,culture,2965ec591ac23102
post_008873,thread_03094,user_0240,2024-03-20 08:00:57,Police reform protests continue in Portland,True,politics,ef167b830a6be4e5
post_008874,thread_03094,user_0202,2024-03-20 08:24:58,Inflation reaches 4.2% in France. Absolutely ridiculous.,True,economics,2f6dd4c2bbb80916
post_008875,thread_03095,user_0067,2024-03-20 08:40:28,Thread: Election fraud claims investigated in New York,False,politics,751c4e3e176852d9
post_008876,thread_03096,user_0002,2024-03-20 08:40:41,Israel and Palestine negotiations stall over borders,False,geopolitics,5884dd49ab86df2f
post_008877,thread_03097,user_0113,2024-03-20 08:49:22,Healthcare reform proposal faces opposition from seniors,False,politics,15b9122c2a70ae3c
post_008878,thread_03098,user_0174,2024-03-20 09:12:04,Finally some good news - Video game RPG launches with cross-platform play,False,culture,81c4677319ec1a8a
post_008879,thread_03098,user_0197,2024-03-20 09:39:28,Change my mind: North Korea tests new drone amid international pressure,True,geopolitics,af1c474b0da0cb3b
post_008880,thread_03098,user_0091,2024-03-20 09:40:54,Reminder: Election fraud claims investigated in Texas,True,politics,7647e23affc698b1
post_008881,thread_03098,user_0248,2024-03-20 10:52:23,Iran nuclear program raises concerns in Eastern Europe,True,geopolitics,a9f2dc35f3bba0cb
post_008882,thread_03099,user_0155,2024-03-20 11:08:06,Breaking: Russia and China are strengthening their alliance in Asia Pacific,False,geopolitics,02384d95421dcc08
post_008883,thread_03100,user_0248,2024-03-20 11:15:29,Change my mind: Music festival hacking scandal sells out in minutes,False,culture,a9f2dc35f3bba0cb
post_008884,thread_03100,user_0018,2024-03-20 11:40:49,Cybersecurity breach at Tesla affects millions,True,tech,6c1a940851dc1a8a
post_008885,thread_03101,user_0212,2024-03-20 11:55:03,Healthcare reform proposal faces opposition from small businesses,False,politics,4a455f9c04702ccb
post_008886,thread_03102,user_0194,2024-03-20 12:04:01,Tax reform plan targets middle class. Not surprised.,False,politics,605e97108900369e
post_008887,thread_03102,user_0105,2024-03-20 12:20:35,Change my mind: North Korea tests new missile amid international pressure,True,geopolitics,ed06a035f6393562
post_008888,thread_03102,user_0136,2024-03-20 12:24:38,Art exhibition on settlements opens at MoMA,True,culture,2a2faf4510c6b9dd
post_008889,thread_03103,user_0192,2024-03-20 12:41:33,New Apple product disrupts finance market. Absolutely ridiculous.,False,tech,5c512d03340c9d6c
post_008890,thread_03103,user_0196,2024-03-20 13:14:57,Harris announces campaign for governor,True,politics,f3d340fe34b16f61
post_008891,thread_03103,user_0166,2024-03-20 13:38:02,Police reform protests continue in Portland,True,politics,664feb9fee869db7
post_008892,thread_03103,user_0101,2024-03-20 13:50:46,Banking crisis affects Southeast Asia economy,True,economics,deeaf60c0445b9b2
post_008893,thread_03103,user_0247,2024-03-20 13:56:21,AI advancement in autonomous vehicles raises ethical questions,True,tech,127d86b91e9b5ef0
post_008894,thread_03103,user_0126,2024-03-20 14:08:39,Police reform protests continue in Portland,True,politics,3214156f77c3f6ba
post_008895,thread_03103,user_0241,2024-03-20 14:18:15,Ukraine conflict affects global energy supply chains,True,geopolitics,33ad7943fdd11301
post_008896,thread_03103,user_0112,2024-03-20 14:40:56,Healthcare reform proposal faces opposition from seniors. This is huge.,True,politics,90fe75a99bed3f06
post_008897,thread_03103,user_0159,2024-03-20 14:45:34,Change my mind: Tech workers strike at Google over human rights violations. This is huge.,True,tech,fdc112099c646927
post_008898,thread_03103,user_0244,2024-03-20 15:21:03,Video game FPS shooter launches with AI companions,True,culture,59a2ecc03cd6dcf2
post_008899,thread_03104,user_0143,2024-03-20 15:22:27,Election fraud claims investigated in New York. Mark my words.,False,politics,e28cb08a166367f0
post_008900,thread_03104,user_0240,2024-03-20 15:25:34,EU sanctions target Turkey over climate commitments. About time.,True,geopolitics,ef167b830a6be4e5
post_008901,thread_03104,user_0203,2024-03-20 15:30:17,Minimum wage debate continues in Texas,True,economics,de771d7f55a62ce1
post_008902,thread_03105,user_0003,2024-03-20 15:40:13,EU sanctions target Egypt over territorial disputes. History will remember this.,False,geopolitics,33f18c520cf4684f
post_008903,thread_03105,user_0141,2024-03-20 16:05:42,Thread: Tax reform plan targets corporations,True,politics,63f2bd4ded8aca6f
post_008904,thread_03105,user_0237,2024-03-20 16:28:10,Thoughts? Minimum wage debate continues in Florida,True,economics,ae082773676c293c
post_008905,thread_03106,user_0188,2024-03-20 16:28:57,Sports team Lakers wins championship,False,culture,83f5d526814fa0ca
post_008906,thread_03107,user_0238,2024-03-20 16:41:51,Climate policy debate intensifies in Middle East,False,politics,46f2c35ee1c3e090
post_008907,thread_03108,user_0200,2024-03-20 17:05:44,Streaming platform Tesla releases documentary,False,culture,efa8382f50baae3a
post_008908,thread_03108,user_0140,2024-03-20 17:07:52,Healthcare reform proposal faces opposition from corporations,True,politics,c6057d8b1d3b2d6f
post_008909,thread_03108,user_0160,2024-03-20 17:20:32,Video game FPS shooter launches with VR support,True,culture,fed1b72f998f4304
post_008910,thread_03108,user_0197,2024-03-20 17:37:28,Iran nuclear program raises concerns in Middle East. The implications are staggering.,True,geopolitics,af1c474b0da0cb3b
post_008911,thread_03109,user_0243,2024-03-20 17:40:12,Oil prices surge after market manipulation,False,economics,dcb001ac20da19d4
post_008912,thread_03110,user_0247,2024-03-20 17:49:21,Corporate merger between Google and Whole Foods announced,False,economics,127d86b91e9b5ef0
post_008913,thread_03110,user_0217,2024-03-20 18:24:41,Russia and China are strengthening their alliance in Latin America,True,geopolitics,e0c5b4b068e0ab11
post_008914,thread_03110,user_0210,2024-03-20 18:24:57,Calling it now: North Korea tests new missile amid international pressure,True,geopolitics,ba06957e21ff5c4f
post_008915,thread_03110,user_0240,2024-03-20 18:25:26,Oil prices surge after hacking scandal,True,economics,ef167b830a6be4e5
post_008916,thread_03111,user_0124,2024-03-20 18:35:06,Corporate merger between Microsoft and Activision announced,False,economics,ecde47698673143e
post_008917,thread_03111,user_0192,2024-03-20 18:43:37,The UN Security Council discusses human rights violations in emergency session. About time.,True,geopolitics,5c512d03340c9d6c
post_008918,thread_03112,user_0237,2024-03-20 18:57:14,Streaming platform Google releases new series. Mark my words.,False,culture,ae082773676c293c
post_008919,thread_03112,user_0194,2024-03-20 19:11:09,Unemployment drops to 7.5% in manufacturing,True,economics,605e97108900369e
post_008920,thread_03112,user_0110,2024-03-20 19:12:07,New action movie breaks box office records,True,culture,2af1739981dd3b03
post_008921,thread_03112,user_0233,2024-03-20 19:17:10,The mainstream media ignores that Cybersecurity breach at Google affects millions,True,tech,8131db3f17374e9a
post_008922,thread_03113,user_0200,2024-03-20 19:19:28,Cybersecurity breach at Meta affects millions,False,tech,efa8382f50baae3a
post_008923,thread_03114,user_0248,2024-03-20 19:20:28,Hot take: Healthcare reform proposal faces opposition from corporations. As expected.,False,politics,a9f2dc35f3bba0cb
post_008924,thread_03115,user_0198,2024-03-20 19:47:25,Hot take: Unemployment drops to 3.8% in retail,False,economics,a8623eff67b81196
post_008925,thread_03115,user_0224,2024-03-20 19:48:29,New Tesla product disrupts entertainment market,True,tech,ddb20c5c993ac65c
post_008926,thread_03115,user_0115,2024-03-20 21:02:09,Tax reform plan targets middle class,True,politics,d7666a381bf0b8f2
post_008927,thread_03115,user_0126,2024-03-20 21:38:13,Reminder: Healthcare reform proposal faces opposition from small businesses,True,politics,3214156f77c3f6ba
post_008928,thread_03116,user_0129,2024-03-20 21:38:49,Finally some good news - Book bans debated in New York schools. As expected.,False,culture,a8850a46a282b094
post_008929,thread_03117,user_0245,2024-03-20 21:48:41,Gun control legislation proposed after market manipulation,False,politics,d00ebbca9e619b22
post_008930,thread_03117,user_0081,2024-03-20 21:49:27,Hot take: Police reform protests continue in Chicago,True,politics,d1329a4f2a2c5458
post_008931,thread_03118,user_0238,2024-03-20 21:59:29,Unpopular opinion: Tax reform plan targets corporations,False,politics,46f2c35ee1c3e090
post_008932,thread_03119,user_0141,2024-03-20 22:27:22,This is concerning because Video game RPG launches with AI companions,False,culture,63f2bd4ded8aca6f
post_008933,thread_03119,user_0245,2024-03-20 22:29:08,AI advancement in healthcare raises ethical questions,True,tech,d00ebbca9e619b22
post_008934,thread_03120,user_0122,2024-03-20 22:29:41,This is concerning because Federal Reserve considers holding on interest rates,False,economics,84ffb5d462842d02
post_008935,thread_03121,user_0152,2024-03-20 22:50:55,Federal Reserve considers lowering on interest rates,False,economics,b16d694e14e1baee
post_008936,thread_03122,user_0243,2024-03-20 23:00:05,Cybersecurity breach at Tesla affects millions,False,tech,dcb001ac20da19d4
post_008937,thread_03122,user_0246,2024-03-20 23:11:20,Fashion week highlights sustainable styles,True,culture,28b673bd0664ebac
post_008938,thread_03123,user_0216,2024-03-20 23:17:45,This is concerning because North Korea tests new satellite amid international pressure,False,geopolitics,e6bf19b7faf0dbda
post_008939,thread_03124,user_0236,2024-03-20 23:46:38,Art exhibition on settlements opens at Guggenheim,False,culture,0f357c49c8666c81
post_008940,thread_03124,user_0030,2024-03-20 23:49:29,Cybersecurity breach at Meta affects millions,True,tech,438ab81f0804e929
post_008941,thread_03124,user_0158,2024-03-21 00:12:17,Social media platform OpenAI changes content moderation,True,tech,e6cb7dc44974d65a
post_008942,thread_03125,user_0164,2024-03-21 00:41:58,Voting rights legislation stalls in Congress. Wow just wow.,False,politics,0a26740df7d6ab6b
post_008943,thread_03126,user_0242,2024-03-21 01:08:43,Israel and Palestine negotiations stall over borders. Mark my words.,False,geopolitics,bf216b7ac5143eb0
post_008944,thread_03126,user_0105,2024-03-21 01:20:44,Unpopular opinion: Inflation reaches 3.8% in Japan,True,economics,ed06a035f6393562
post_008945,thread_03127,user_0054,2024-03-21 01:25:23,Newsom announces campaign for senate,False,politics,7a4c0330b518c280
post_008946,thread_03127,user_0218,2024-03-21 01:34:41,Taylor Swift controversy sparks online debate. Mark my words.,True,culture,460a41afcaf1d111
post_008947,thread_03128,user_0140,2024-03-21 01:40:46,Stock market volatility continues amid energy shortage,False,economics,c6057d8b1d3b2d6f
post_008948,thread_03128,user_0191,2024-03-21 01:49:19,Healthcare reform proposal faces opposition from seniors,True,politics,a992eabf8d945b65
post_008949,thread_03128,user_0237,2024-03-21 01:51:32,Finally some good news - Joe Rogan controversy sparks online debate,True,culture,ae082773676c293c
post_008950,thread_03129,user_0218,2024-03-21 02:01:01,Finally some good news - Art exhibition on settlements opens at MoMA,False,culture,460a41afcaf1d111
post_008951,thread_03129,user_0242,2024-03-21 02:05:12,Tax reform plan targets small businesses,True,politics,bf216b7ac5143eb0
post_008952,thread_03130,user_0126,2024-03-21 02:11:21,Tax reform plan targets middle class,False,politics,3214156f77c3f6ba
post_008953,thread_03130,user_0243,2024-03-21 02:20:50,Banking crisis affects Asia Pacific economy,True,economics,dcb001ac20da19d4
post_008954,thread_03130,user_0040,2024-03-21 02:40:02,Ukraine conflict affects global grain supply chains,True,geopolitics,47018ff0b8b5697b
post_008955,thread_03130,user_0198,2024-03-21 03:16:48,Trade war between US and Russia escalates,True,economics,a8623eff67b81196
post_008956,thread_03131,user_0192,2024-03-21 03:25:03,Calling it now: Election fraud claims investigated in Texas,False,politics,5c512d03340c9d6c
post_008957,thread_03131,user_0165,2024-03-21 03:36:42,Social media platform OpenAI changes content moderation,True,tech,4947860e008a5dcf
